id,class,exchange,symbol,name,status,tradable,marginable,maintenance_margin_requirement,margin_requirement_long,margin_requirement_short,shortable,easy_to_borrow,fractionable,attributes,min_order_size,min_trade_increment,price_increment
66fdef6d-ce7a-48bd-8125-a183906b4b19,us_equity,BATS,EZPZ,Franklin Crypto Index ETF,active,True,True,30,30,30,False,False,False,[],,,
335d0ca6-63dc-4651-a50c-d493a0a293f5,us_equity,BATS,EZU,iShare MSCI Eurozone ETF of ISHARES INC.,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
1e80b378-a5e3-4727-96bf-9c64fdd4e7e2,us_equity,NYSE,F,Ford Motor Company,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
9f6041e7-398b-49a4-bc78-b7e6478a5ef0,us_equity,NYSE,F.PRB,"Ford Motor Company 6.20% Notes due June 1, 2059",active,True,True,30,30,30,False,False,False,[],,,
447fa824-593c-4645-b9e2-cb424657cc33,us_equity,NYSE,F.PRC,"Ford Motor Company 6.000% Notes due December 1, 2059",active,True,True,30,30,30,False,False,False,[],,,
1cb64bec-677e-490f-9bf8-f46e531a423e,us_equity,NASDAQ,FA,First Advantage Corporation Common Stock,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
2736d357-ba6f-4cce-8150-b628da72836d,us_equity,NASDAQ,FAAR,First Trust Exchange-Traded Fund VII First Trust Alternative Absolute Return Strategy ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
0eaafd5a-26f0-4856-b9c5-37cca64470e0,us_equity,NASDAQ,FAAS,DigiAsia Corp. Ordinary Shares,active,True,True,30,30,30,False,False,False,[],,,
3bef238b-2781-482a-804c-79c730fe355c,us_equity,NASDAQ,FAASW,DigiAsia Corp. Warrant,active,True,True,30,30,30,False,False,False,[],,,
22f90310-44c0-4b3d-a8df-29f9eba92a7e,us_equity,NASDAQ,FAB,First Trust Multi Cap Value AlphaDEX Fund,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
d05fb1f1-1019-4b22-b9cf-4872d5c906e3,us_equity,NASDAQ,FACT,FACT II Acquisition Corp. Class A Ordinary Shares,active,True,True,30,30,30,False,False,False,[],,,
d56e6afa-7d95-4fd7-84d4-797e7883872a,us_equity,NASDAQ,FACTU,FACT II Acquisition Corp. Unit,active,True,True,30,30,30,False,False,False,[],,,
346c5b89-1503-454d-83ee-7e9f627d27fc,us_equity,NASDAQ,FACTW,FACT II Acquisition Corp. Warrant,active,True,True,30,30,30,False,False,False,[],,,
8325d582-94bb-4ca8-b94e-ee5b09adcb91,us_equity,NASDAQ,FAD,First Trust Multi Cap Growth AlphaDEX Fund,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
bde6e909-c061-4786-b6ba-38e605b583d0,us_equity,NYSE,FAF,First American Financial Corporation,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
a12cf9f1-a8a1-4721-abf9-2c5ef235f849,us_equity,ARCA,FAI,First Trust Bloomberg Artificial Intelligence ETF,active,True,True,30,30,30,False,False,False,[],,,
28045329-02ed-41e1-9e99-89522b571ab1,us_equity,NASDAQ,FALN,iShares Trust iShares Fallen Angels USD Bond ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
bb07b2ed-284a-4271-9609-9eaa86a2e188,us_equity,NASDAQ,FAMI,"Farmmi, Inc. Ordinary Shares",active,True,True,100,100,100,False,False,False,[],,,
17d76396-48c0-487a-a457-3e00b41e7e2f,us_equity,ARCA,FAN,First Trust Global Wind Energy ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
f93d78b0-c2ec-4d9c-bcae-ca77ebce4844,us_equity,NASDAQ,FANG,"Diamondback Energy, Inc. Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
38fc8ee4-a769-430e-bffb-0418569e74e7,us_equity,OTC,FANUY,Fanuc Corporation Unsponsored ADR (Japan),active,True,False,100,100,100,False,False,True,[],,,
396db813-7748-4976-a71c-8f070d4fd9ea,us_equity,BATS,FAPR,FT Vest U.S. Equity Buffer ETF - April,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
74d189d8-7b87-4f3e-9a73-1397408a5471,us_equity,NASDAQ,FARM,Farmer Brothers Company Common Stock,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
f3a09d09-64bb-4c8f-8e6b-c0e30f7ed55c,us_equity,ARCA,FARX,Frontier Asset Absolute Return ETF,active,True,True,30,30,30,False,False,False,[],,,
a3c6aae1-71c1-44b0-a30d-856fd1149e13,us_equity,ARCA,FAS,Direxion Daily Financial Bull 3x Shares,active,True,True,100,100,100,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
009c65c9-8abe-49b9-b481-dfeecb67d116,us_equity,NASDAQ,FAST,Fastenal Company Common Stock,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
e9867159-e96c-439b-8dfa-e1265ee78d4f,us_equity,NASDAQ,FAT,FAT Brands Inc. Class A Common Stock,active,True,True,30,30,30,False,False,False,[],,,
d07b2411-9c01-429e-ac05-91e4e265eea1,us_equity,NASDAQ,FATBB,FAT Brands Inc. Class B Common Stock,active,True,True,30,30,30,False,False,False,[],,,
afce56f2-787e-4fb7-9445-6c91a5e0b062,us_equity,NASDAQ,FATBP,FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock,active,True,True,30,30,30,False,False,False,[],,,
29e35278-c259-40ee-bd30-79192459b691,us_equity,NASDAQ,FATE,"Fate Therapeutics, Inc. Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
ba5b2f17-b7c0-4c3d-b5c2-bdaed93cfcdd,us_equity,NASDAQ,FATN,"FatPipe, Inc. Common Stock",active,True,True,30,30,30,False,False,False,[],,,
c9e2889f-4951-4ff0-b516-6fe34f7a6b36,us_equity,BATS,FAUG,FT Vest U.S. Equity Buffer ETF - August,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
2eb44b85-87c3-4835-9245-a3271f532f13,us_equity,AMEX,FAX,"abrdn Asia-Pacific Income Fund, Inc",active,True,True,30,30,30,True,True,False,[],,,
73965ea6-005f-4741-972d-ef9ca4913d6f,us_equity,ARCA,FAZ,Direxion Daily Financial Bear 3x Shares,active,True,True,100,100,100,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
ab5bccc3-da02-4ffa-b183-11e2a658443b,us_equity,BATS,FB,ProShares S&P 500 Dynamic Buffer ETF,active,True,True,30,30,30,False,False,False,[],,,
77a72a03-4dce-4388-b7bf-ddad947ef606,us_equity,BATS,FBCG,Fidelity Blue Chip Growth ETF,active,True,True,30,30,30,True,True,True,['fractional_eh_enabled'],,,
fd9fc84d-716b-4305-ae77-bf7c6ca3fe99,us_equity,BATS,FBCV,Fidelity Blue Chip Value ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
0447314a-795c-4638-9d8f-2f6cd9d71452,us_equity,NYSE,FBIN,"Fortune Brands Innovations, Inc.",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
e82c2519-c569-4c25-85df-68f536ad4487,us_equity,NASDAQ,FBIO,"Fortress Biotech, Inc. Common Stock",active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
6d2c56bf-7d56-4cec-9430-70a40bedfeb8,us_equity,NASDAQ,FBIOP,"Fortress Biotech, Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",active,True,True,30,30,30,False,False,False,[],,,
aa8d7d7c-c030-4971-a132-4a118ff85113,us_equity,NASDAQ,FBIZ,"First Business Financial Services, Inc. Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
b6302c94-379d-475b-910a-643238a0e570,us_equity,NYSE,FBK,FB Financial Corporation,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
e3e949bc-fc8d-414c-833b-cef2697303b2,us_equity,NASDAQ,FBL,GraniteShares ETF Trust GraniteShares 2x Long META Daily ETF,active,True,True,30,30,30,False,False,False,['has_options'],,,
f1a362e1-752a-4a80-908c-67ea49090c12,us_equity,NASDAQ,FBLA,"FB Bancorp, Inc. Common Stock",active,True,True,30,30,30,True,True,False,[],,,
a35cca8f-5fe3-4810-9c92-d89d88977643,us_equity,NASDAQ,FBNC,First Bancorp Common Stock,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
d04b9eb2-1d40-420b-b13a-ace4a6a07bc9,us_equity,ARCA,FBND,Fidelity Total Bond ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
26e43ec8-5b5d-471d-b4a6-a40003b761ab,us_equity,NASDAQ,FBOT,Fidelity Covington Trust Fidelity Disruptive Automation ETF,active,True,True,30,30,30,False,False,False,['has_options'],,,
4a15e5a2-6c91-4494-8a0d-5a2427678490,us_equity,NYSE,FBP,First BanCorp.,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
5565252d-2b03-4a22-a1fd-07d626fdec9c,us_equity,NYSE,FBRT,"Franklin BSP Realty Trust, Inc.",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
2b1419b0-fde2-43a4-a86c-cdd44971fe89,us_equity,NYSE,FBRT.PRE,"Franklin BSP Realty Trust, Inc. 7.50% Series E Cumulative Redeemable Preferred Stock",active,True,True,30,30,30,False,False,False,[],,,
587c0ab5-6205-4003-8f04-a98b1348ff86,us_equity,NASDAQ,FBRX,"Forte Biosciences, Inc. Common Stock",active,True,True,30,30,30,False,False,False,['has_options'],,,
a29ae79f-32ea-4149-b4f5-e4f271abbfbb,us_equity,ARCA,FBT,First Trust NYSE Arca Biotechnology Index Fund,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
0f0053dd-2f80-4899-9422-20fc6036435e,us_equity,BATS,FBTC,Fidelity Wise Origin Bitcoin Fund,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
dc4321f6-2605-43d8-806f-e57de72e74b1,us_equity,ARCA,FBY,YieldMax META Option Income Strategy ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
6cd74e55-8770-4513-8194-46a158b2481e,us_equity,NASDAQ,FBYD,"Falcon's Beyond Global, Inc. Class A Common Stock",active,True,True,30,30,30,False,False,False,[],,,
3e205645-7826-405d-b4c7-4d4aff12aa85,us_equity,NASDAQ,FBYDW,"Falcon's Beyond Global, Inc. Warrants",active,True,True,30,30,30,False,False,False,[],,,
16407b5a-5fe4-404b-856e-4941b31bc5a7,us_equity,NYSE,FC,Franklin Covey Company,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
02714c14-92cc-4b32-b398-ec51b49d7897,us_equity,NASDAQ,FCA,First Trust China AlphaDEX Fund,active,True,True,30,30,30,False,False,False,['has_options'],,,
3cdf43f0-df71-4b83-83a4-00c571897cc5,us_equity,NASDAQ,FCAL,First Trust Exchange-Traded Fund III First Trust California Municipal High Income ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
dfd269c1-6e7a-41d2-ad19-55b617f5512b,us_equity,NASDAQ,FCAP,"First Capital, Inc. Common Stock",active,True,True,30,30,30,True,True,False,[],,,
6aa6537f-7bc3-4db6-8386-1587a14f2df5,us_equity,NASDAQ,FCBC,"First Community Bankshares, Inc. (VA) Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
87a6a9f5-44f9-41dc-9d37-08e7520c57d0,us_equity,ARCA,FCBD,Frontier Asset Core Bond ETF,active,True,True,30,30,30,False,False,False,[],,,
60d73724-8fc4-48e5-bf7a-00a1a19641b2,us_equity,NASDAQ,FCCO,First Community Corporation Common Stock,active,True,True,30,30,30,True,True,False,[],,,
b174b339-2c3b-4007-97f2-1f3381acd159,us_equity,NASDAQ,FCEF,First Trust Exchange-Traded Fund VIII First Trust Income Opportunities ETF,active,True,True,30,30,30,False,False,False,[],,,
20c30426-4ff2-470e-a29c-f5595d44ce54,us_equity,NASDAQ,FCEL,"FuelCell Energy, Inc. Common Stock",active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
bcb8614f-4350-478a-8290-35d5ddc68285,us_equity,NYSE,FCF,First Commonwealth Financial Corporation,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
a074a587-7ee7-4cb3-946a-19fdffdfd20b,us_equity,NASDAQ,FCFS,"FirstCash Holdings, Inc. Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
b11aa03d-dd24-4a0e-85a2-be9478a7d513,us_equity,ARCA,FCFY,First Trust S&P 500 Diversified Free Cash Flow ETF,active,True,True,30,30,30,False,False,False,[],,,
ddfd77d3-b829-4ffd-b101-40bd96ab00b7,us_equity,ARCA,FCG,First Trust Natural Gas ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
b9ea54ed-d8f6-4d20-b561-49f739560bfd,us_equity,NYSE,FCN,"FTI Consulting, Inc.",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
ba878984-523b-41fc-b7d0-5b1b0fd179a4,us_equity,NASDAQ,FCNCA,"First Citizens BancShares, Inc. Class A Common Stock",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
5d23f0b8-0fd0-45e3-9744-bbb43bccb544,us_equity,AMEX,FCO,"abrdn Global Income Fund, Inc.",active,True,True,30,30,30,False,False,False,[],,,
f09b3d49-fa63-4658-a23f-8c61d7e21992,us_equity,ARCA,FCOM,Fidelity MSCI Communication Services Index ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
d2163b9f-6269-43db-8fc5-d33f564b7e34,us_equity,ARCA,FCOR,Fidelity Corporate Bond ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
dc71011a-838b-41d5-8139-fcc7c4cee3db,us_equity,BATS,FCPI,Fidelity Stocks for Inflation ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']",,,
13951607-122e-4f4a-b63f-f9c2702e4e2b,us_equity,NYSE,FCPT,"Four Corners Property Trust, Inc.",active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']",,,
8f76128e-f81e-40b0-8b31-c4842b39d695,us_equity,NYSE,FCRX,"Crescent Capital BDC, Inc. 5.00% Notes due 2026",active,True,True,30,30,30,False,False,False,[],,,
93bd131c-199e-4d68-9441-f607da2e8327,us_equity,ARCA,FCSH,Federated Hermes Short Duration Corporate ETF,active,True,True,30,30,30,False,False,False,[],,,
f8851c5a-a05c-4e9f-a734-0c3199cf9464,us_equity,NASDAQ,FCTE,ETF Opportunities Trust SMI 3Fourteen Full-Cycle Trend ETF,active,True,True,30,30,30,True,True,False,[],,,
965fba25-563a-40a2-889c-033b2c6b4f36,us_equity,BATS,FCTR,First Trust Lunt U.S. Factor Rotation ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled'],,,
